Series Id:             LASST010000000000003,LASST010000000000004,LASST010000000000005,LASST010000000000006,LASST010000000000007,LASST010000000000008

Seasonally Adjusted
Area:                  Alabama
Area Type:             Statewide
State/Region/Division: Alabama


Year,Period,labor force participation rate,employment-population ratio,labor force,employment,unemployment,unemployment rate
2023,Feb,57.5,55.9,1374374,1334672,39702,2.9
2023,Mar,57.6,55.9,1376686,1337333,39353,2.9
2023,Apr,57.6,56.0,1379107,1339547,39560,2.9
2023,May,57.7,56.0,1381640,1341199,40441,2.9
2023,Jun,57.8,56.0,1384281,1342463,41818,3.0
2023,Jul,57.8,56.0,1387044,1343499,43545,3.1
2023,Aug,57.9,56.0,1389686,1344330,45356,3.3
2023,Sep,57.9,56.0,1391899,1344998,46901,3.4
2023,Oct,57.9,55.9,1393570,1345613,47957,3.4
2023,Nov,57.9,55.9,1394745,1346331,48414,3.5
2023,Dec,57.9,55.9,1395830,1347492,48338,3.5
2024,Jan,58.0,56.0,1396858,1348957,47901,3.4
2024,Feb,58.0,56.0,1398401,1350912,47489,3.4
2024,Mar,58.0,56.1,1400613,1353275,47338,3.4
2024,Apr,58.1,56.1,1403302,1355927,47375,3.4
2024,May,58.2,56.2,1406219,1358701,47518,3.4
2024,Jun,58.2,56.3,1408950,1361155,47795,3.4
2024,Jul,58.3,56.3,1411434,1363135,48299,3.4
2024,Aug,58.3,56.3,1413653,1364690,48963,3.5
2024,Sep,58.4,56.3,1415521,1365818,49703,3.5
2024,Oct,58.4,56.3,1416900,1366565,50335,3.6
2024,Nov,58.3,56.3,1417209,1366712,50497,3.6
2024,Dec,58.3,56.2,1417242,1366792,50450,3.6


Series Id:             LASST060000000000003,LASST060000000000004,LASST060000000000005,LASST060000000000006,LASST060000000000007,LASST060000000000008

Seasonally Adjusted
Area:                  California
Area Type:             Statewide
State/Region/Division: California


Year,Period,labor force participation rate,employment-population ratio,labor force,employment,unemployment,unemployment rate
2015,Jan,62.4,58.1,18818212,17534241,1283971,6.8
2015,Feb,62.3,58.2,18826972,17560173,1266799,6.7
2015,Mar,62.3,58.2,18838028,17587613,1250415,6.6
2015,Apr,62.3,58.2,18848322,17616628,1231694,6.5
2015,May,62.3,58.3,18852828,17643698,1209130,6.4
2015,Jun,62.2,58.3,18848420,17665593,1182827,6.3
2015,Jul,62.1,58.3,18839426,17683551,1155875,6.1
2015,Aug,62.0,58.3,18832394,17700481,1131913,6.0
2015,Sep,62.0,58.3,18832610,17720714,1111896,5.9
2015,Oct,62.0,58.4,18846578,17749464,1097114,5.8
2015,Nov,62.0,58.4,18875380,17787329,1088051,5.8
2015,Dec,62.1,58.5,18910415,17829444,1080971,5.7
2016,Jan,62.1,58.6,18943234,17869644,1073590,5.7
2016,Feb,62.2,58.7,18970382,17903852,1066530,5.6
2016,Mar,62.2,58.7,18990181,17930902,1059279,5.6
2016,Apr,62.2,58.8,19006193,17952732,1053461,5.5
2016,May,62.2,58.8,19024146,17973039,1051107,5.5
2016,Jun,62.2,58.8,19044461,17993197,1051264,5.5
2016,Jul,62.3,58.8,19064645,18013049,1051596,5.5
2016,Aug,62.3,58.8,19082707,18031471,1051236,5.5
2016,Sep,62.3,58.9,19097439,18046714,1050725,5.5
2016,Oct,62.3,58.9,19107156,18059728,1047428,5.5
2016,Nov,62.2,58.9,19113583,18075298,1038285,5.4
2016,Dec,62.2,58.9,19121219,18097891,1023328,5.4
2017,Jan,62.2,59.0,19132994,18128436,1004558,5.3
2017,Feb,62.3,59.1,19148790,18165196,983594,5.1
2017,Mar,62.3,59.1,19166879,18202131,964748,5.0
2017,Apr,62.3,59.2,19187319,18236856,950463,5.0
2017,May,62.3,59.3,19207735,18268115,939620,4.9
2017,Jun,62.4,59.3,19224877,18293785,931092,4.8
2017,Jul,62.4,59.4,19237228,18313576,923652,4.8
2017,Aug,62.3,59.4,19241455,18327306,914149,4.8
2017,Sep,62.3,59.4,19237249,18335505,901744,4.7
2017,Oct,62.2,59.4,19228301,18341328,886973,4.6
2017,Nov,62.2,59.4,19218639,18346796,871843,4.5
2017,Dec,62.1,59.4,19214570,18357229,857341,4.5
2018,Jan,62.1,59.4,19222096,18376536,845560,4.4
2018,Feb,62.2,59.5,19243453,18406818,836635,4.3
2018,Mar,62.3,59.6,19272324,18443706,828618,4.3
2018,Apr,62.3,59.7,19296900,18476837,820063,4.2
2018,May,62.3,59.7,19310247,18497884,812363,4.2
2018,Jun,62.3,59.7,19313643,18506956,806687,4.2
2018,Jul,62.3,59.7,19311140,18507679,803461,4.2
2018,Aug,62.3,59.7,19311464,18506230,805234,4.2
2018,Sep,62.3,59.6,19319744,18507042,812702,4.2
2018,Oct,62.3,59.6,19336652,18512717,823935,4.3
2018,Nov,62.3,59.6,19357820,18522233,835587,4.3
2018,Dec,62.4,59.7,19375766,18533124,842642,4.3
2019,Jan,62.4,59.7,19383306,18541902,841404,4.3
2019,Feb,62.4,59.7,19379073,18548090,830983,4.3
2019,Mar,62.3,59.7,19368541,18553148,815393,4.2
2019,Apr,62.3,59.7,19360324,18562033,798291,4.1
2019,May,62.3,59.8,19359399,18575756,783643,4.0
2019,Jun,62.3,59.8,19368378,18593293,775085,4.0
2019,Jul,62.3,59.9,19386987,18613227,773760,4.0
2019,Aug,62.4,59.9,19413427,18636253,777174,4.0
2019,Sep,62.5,60.0,19447796,18667908,779888,4.0
2019,Oct,62.6,60.1,19487390,18702621,784769,4.0
2019,Nov,62.7,60.2,19530764,18736108,794656,4.1
2019,Dec,62.8,60.2,19571469,18760088,811381,4.1
2020,Jan,62.9,60.3,19603988,18770034,833954,4.3
2020,Feb,63.0,60.3,19628098,18768004,860094,4.4
2020,Mar,62.0,58.6,19310026,18245996,1064030,5.5
2020,Apr,60.0,50.4,18698851,15688440,3010411,16.1
2020,May,59.6,50.2,18560581,15635673,2924908,15.8
2020,Jun,61.1,52.7,19030336,16411270,2619066,13.8
2020,Jul,61.2,53.1,19067483,16561398,2506085,13.1
2020,Aug,60.7,53.5,18910905,16673712,2237193,11.8
2020,Sep,59.9,53.9,18658461,16802992,1855469,9.9
2020,Oct,59.8,54.2,18609671,16887988,1721683,9.3
2020,Nov,59.9,54.5,18645846,16965156,1680690,9.0
2020,Dec,60.1,54.7,18707388,17023645,1683743,9.0
2021,Jan,60.2,54.9,18702773,17073243,1629530,8.7
2021,Feb,60.3,55.2,18740375,17133589,1606786,8.6
2021,Mar,60.6,55.5,18809337,17215261,1594076,8.5
2021,Apr,60.9,55.8,18891976,17314299,1577677,8.4
2021,May,61.0,56.1,18929269,17415395,1513874,8.0
2021,Jun,61.3,56.5,19019592,17522958,1496634,7.9
2021,Jul,61.4,56.8,19020329,17613404,1406925,7.4
2021,Aug,61.4,57.1,19047351,17710108,1337243,7.0
2021,Sep,61.4,57.4,19035969,17798262,1237707,6.5
2021,Oct,61.4,57.7,19070414,17905992,1164422,6.1
2021,Nov,61.5,58.0,19090039,18006242,1083797,5.7
2021,Dec,61.7,58.3,19152389,18112373,1040016,5.4
2022,Jan,61.8,58.6,19199279,18204332,994947,5.2
2022,Feb,61.8,58.8,19198891,18278530,920361,4.8
2022,Mar,61.8,59.0,19195381,18336979,858402,4.5
2022,Apr,61.8,59.2,19212628,18391749,820879,4.3
2022,May,61.8,59.2,19208234,18416238,791996,4.1
2022,Jun,61.7,59.3,19211233,18440468,770765,4.0
2022,Jul,61.7,59.3,19195999,18448104,747895,3.9
2022,Aug,61.5,59.2,19166744,18441058,725686,3.8
2022,Sep,61.6,59.1,19195382,18430090,765292,4.0
2022,Oct,61.7,59.1,19234908,18435948,798960,4.2
2022,Nov,61.8,59.2,19280042,18455018,825024,4.3
2022,Dec,61.9,59.2,19317415,18473793,843622,4.4
2023,Jan,62.0,59.2,19352662,18494840,857822,4.4
2023,Feb,62.0,59.3,19378297,18509936,868361,4.5
2023,Mar,62.1,59.3,19402526,18527397,875129,4.5
2023,Apr,62.1,59.3,19428573,18548993,879580,4.5
2023,May,62.2,59.4,19452197,18566506,885691,4.6
2023,Jun,62.2,59.4,19474685,18579701,894984,4.6
2023,Jul,62.2,59.3,19488585,18579240,909345,4.7
2023,Aug,62.2,59.3,19505723,18576462,929261,4.8
2023,Sep,62.2,59.2,19519502,18567990,951512,4.9
2023,Oct,62.2,59.1,19539966,18567656,972310,5.0
2023,Nov,62.2,59.0,19543471,18554388,989083,5.1
2023,Dec,62.2,59.0,19568148,18569024,999124,5.1
2024,Jan,62.1,59.0,19566956,18566015,1000941,5.1
2024,Feb,62.1,58.9,19565139,18564697,1000442,5.1
2024,Mar,62.1,58.9,19571603,18567512,1004091,5.1
2024,Apr,62.1,58.9,19593686,18580508,1013178,5.2
2024,May,62.1,58.9,19628844,18602757,1026087,5.2
2024,Jun,62.2,58.9,19658960,18617734,1041226,5.3
2024,Jul,62.2,58.9,19680958,18624206,1056752,5.4
2024,Aug,62.2,58.8,19694492,18625435,1069057,5.4
2024,Sep,62.1,58.8,19688148,18612058,1076090,5.5
2024,Oct,62.1,58.7,19694534,18616021,1078513,5.5
2024,Nov,62.1,58.7,19696165,18619221,1076944,5.5
2024,Dec,62.1,58.7,19693484,18618007,1075477,5.5


Series Id:             LASST080000000000003,LASST080000000000004,LASST080000000000005,LASST080000000000006,LASST080000000000007,LASST080000000000008

Seasonally Adjusted
Area:                  Colorado
Area Type:             Statewide
State/Region/Division: Colorado


Year,Period,labor force participation rate,employment-population ratio,labor force,employment,unemployment,unemployment rate
2015,Jan,67.2,64.4,2807587,2692237,115350,4.1
2015,Feb,67.1,64.4,2808391,2693949,114442,4.1
2015,Mar,67.0,64.3,2809713,2696447,113266,4.0
2015,Apr,66.9,64.3,2811615,2700190,111425,4.0
2015,May,66.9,64.3,2813611,2704756,108855,3.9
2015,Jun,66.8,64.3,2815094,2709421,105673,3.8
2015,Jul,66.7,64.3,2816411,2714079,102332,3.6
2015,Aug,66.6,64.3,2818352,2719018,99334,3.5
2015,Sep,66.6,64.3,2821852,2724911,96941,3.4
2015,Oct,66.6,64.4,2827738,2732409,95329,3.4
2015,Nov,66.7,64.5,2835878,2741401,94477,3.3
2015,Dec,66.8,64.6,2845145,2750999,94146,3.3
2016,Jan,66.9,64.7,2854015,2759974,94041,3.3
2016,Feb,66.9,64.7,2861699,2767596,94103,3.3
2016,Mar,67.0,64.8,2867811,2773603,94208,3.3
2016,Apr,67.0,64.8,2872742,2778500,94242,3.3
2016,May,67.0,64.8,2877408,2783316,94092,3.3
2016,Jun,67.0,64.8,2882414,2788948,93466,3.2
2016,Jul,67.0,64.9,2887674,2795641,92033,3.2
2016,Aug,67.0,64.9,2892940,2802926,90014,3.1
2016,Sep,67.0,65.0,2897936,2810016,87920,3.0
2016,Oct,67.0,65.1,2902399,2816813,85586,2.9
2016,Nov,67.1,65.1,2906799,2824141,82658,2.8
2016,Dec,67.1,65.3,2911887,2832609,79278,2.7
2017,Jan,67.1,65.4,2918255,2842343,75912,2.6
2017,Feb,67.2,65.6,2926209,2853181,73028,2.5
2017,Mar,67.4,65.7,2935526,2864385,71141,2.4
2017,Apr,67.5,65.9,2945918,2875336,70582,2.4
2017,May,67.7,66.1,2956773,2885312,71461,2.4
2017,Jun,67.8,66.2,2967284,2893572,73712,2.5
2017,Jul,68.0,66.2,2977132,2900220,76912,2.6
2017,Aug,68.1,66.2,2985566,2905560,80006,2.7
2017,Sep,68.1,66.2,2992312,2909938,82374,2.8
2017,Oct,68.1,66.2,2997994,2913921,84073,2.8
2017,Nov,68.1,66.2,3003144,2917765,85379,2.8
2017,Dec,68.2,66.2,3008759,2922501,86258,2.9
2018,Jan,68.2,66.3,3015824,2928961,86863,2.9
2018,Feb,68.4,66.4,3024932,2937298,87634,2.9
2018,Mar,68.5,66.5,3035284,2946400,88884,2.9
2018,Apr,68.6,66.6,3044888,2954342,90546,3.0
2018,May,68.7,66.6,3052254,2959917,92337,3.0
2018,Jun,68.7,66.6,3057124,2963250,93874,3.1
2018,Jul,68.7,66.5,3059993,2964993,95000,3.1
2018,Aug,68.6,66.5,3062145,2966337,95808,3.1
2018,Sep,68.6,66.4,3064766,2968487,96279,3.1
2018,Oct,68.6,66.4,3068350,2972205,96145,3.1
2018,Nov,68.6,66.5,3072875,2977544,95331,3.1
2018,Dec,68.6,66.5,3077736,2983949,93787,3.0
2019,Jan,68.6,66.6,3082124,2990566,91558,3.0
2019,Feb,68.6,66.7,3085607,2997057,88550,2.9
2019,Mar,68.6,66.7,3088437,3003318,85119,2.8
2019,Apr,68.6,66.8,3091583,3009691,81892,2.6
2019,May,68.6,66.8,3095112,3015688,79424,2.6
2019,Jun,68.6,66.9,3098899,3020809,78090,2.5
2019,Jul,68.6,66.9,3102890,3025030,77860,2.5
2019,Aug,68.6,66.9,3107255,3028850,78405,2.5
2019,Sep,68.6,66.9,3112667,3033428,79239,2.5
2019,Oct,68.7,66.9,3118989,3038059,80930,2.6
2019,Nov,68.8,66.9,3125737,3041753,83984,2.7
2019,Dec,68.8,66.9,3130834,3042387,88447,2.8
2020,Jan,68.8,66.7,3132612,3038695,93917,3.0
2020,Feb,68.7,66.5,3130761,3030991,99770,3.2
2020,Mar,68.5,66.2,3127030,3022075,104955,3.4
2020,Apr,65.6,58.3,2997836,2662413,335423,11.2
2020,May,67.7,59.7,3095300,2732591,362709,11.7
2020,Jun,68.0,60.4,3114887,2764894,349993,11.2
2020,Jul,65.4,61.1,2997019,2803025,193994,6.5
2020,Aug,65.9,61.8,3022293,2835330,186963,6.2
2020,Sep,66.6,62.4,3058030,2864520,193510,6.3
2020,Oct,66.9,62.7,3074101,2883933,190168,6.2
2020,Nov,67.2,63.0,3090232,2897218,193014,6.2
2020,Dec,67.4,63.1,3103640,2905711,197929,6.4
2021,Jan,67.5,63.2,3108290,2912688,195602,6.3
2021,Feb,67.6,63.4,3117773,2920686,197087,6.3
2021,Mar,67.8,63.6,3125104,2931228,193876,6.2
2021,Apr,68.0,63.8,3136973,2943105,193868,6.2
2021,May,68.0,64.0,3142526,2955065,187461,6.0
2021,Jun,68.2,64.1,3153158,2966342,186816,5.9
2021,Jul,68.2,64.3,3156159,2976855,179304,5.7
2021,Aug,68.2,64.5,3158093,2988338,169755,5.4
2021,Sep,68.0,64.7,3155630,3001080,154550,4.9
2021,Oct,68.1,65.0,3162325,3015804,146521,4.6
2021,Nov,68.2,65.2,3170812,3031123,139689,4.4
2021,Dec,68.4,65.5,3179631,3046237,133394,4.2
2022,Jan,68.5,65.7,3187075,3059961,127114,4.0
2022,Feb,68.5,65.9,3188171,3071487,116684,3.7
2022,Mar,68.4,66.1,3186404,3080086,106318,3.3
2022,Apr,68.3,66.1,3187026,3086152,100874,3.2
2022,May,68.2,66.1,3186347,3089729,96618,3.0
2022,Jun,68.1,66.1,3183344,3091317,92027,2.9
2022,Jul,67.9,66.0,3178755,3091119,87636,2.8
2022,Aug,67.7,65.9,3173710,3090335,83375,2.6
2022,Sep,67.7,65.9,3178858,3090438,88420,2.8
2022,Oct,67.8,65.8,3184650,3092465,92185,2.9
2022,Nov,67.9,65.9,3191180,3096670,94510,3.0
2022,Dec,67.9,65.9,3198294,3102670,95624,3.0
2023,Jan,68.0,66.0,3205841,3109294,96547,3.0
2023,Feb,68.1,66.1,3213564,3115752,97812,3.0
2023,Mar,68.2,66.1,3220547,3121221,99326,3.1
2023,Apr,68.3,66.1,3226170,3125103,101067,3.1
2023,May,68.3,66.1,3229857,3126899,102958,3.2
2023,Jun,68.2,66.0,3232261,3127539,104722,3.2
2023,Jul,68.2,66.0,3234396,3127871,106525,3.3
2023,Aug,68.2,65.9,3236647,3127863,108784,3.4
2023,Sep,68.1,65.8,3239014,3127402,111612,3.4
2023,Oct,68.1,65.7,3241225,3126430,114795,3.5
2023,Nov,68.1,65.6,3243449,3125174,118275,3.6
2023,Dec,68.0,65.5,3245909,3124146,121763,3.8
2024,Jan,68.0,65.4,3248295,3123671,124624,3.8
2024,Feb,68.0,65.4,3251021,3124150,126871,3.9
2024,Mar,68.0,65.3,3254484,3125429,129055,4.0
2024,Apr,68.0,65.3,3258753,3127344,131409,4.0
2024,May,68.1,65.3,3263919,3129870,134049,4.1
2024,Jun,68.1,65.2,3269069,3131914,137155,4.2
2024,Jul,68.1,65.2,3273356,3132409,140947,4.3
2024,Aug,68.1,65.1,3276586,3131830,144756,4.4
2024,Sep,68.1,65.0,3278785,3130812,147973,4.5
2024,Oct,68.0,64.9,3280045,3129770,150275,4.6
2024,Nov,68.0,64.9,3279957,3129400,150557,4.6
2024,Dec,67.9,64.8,3279720,3129530,150190,4.6


Series Id:             LASST090000000000003,LASST090000000000004,LASST090000000000005,LASST090000000000006,LASST090000000000007,LASST090000000000008

Seasonally Adjusted
Area:                  Connecticut
Area Type:             Statewide
State/Region/Division: Connecticut


Year,Period,labor force participation rate,employment-population ratio,labor force,employment,unemployment,unemployment rate
2015,Jan,66.3,62.3,1912878,1798490,114388,6.0
2015,Feb,66.3,62.4,1912990,1800235,112755,5.9
2015,Mar,66.2,62.4,1912140,1800921,111219,5.8
2015,Apr,66.2,62.4,1910119,1800501,109618,5.7
2015,May,66.0,62.3,1907097,1799142,107955,5.7
2015,Jun,65.9,62.2,1903378,1797091,106287,5.6
2015,Jul,65.8,62.1,1899802,1794895,104907,5.5
2015,Aug,65.7,62.1,1897248,1793233,104015,5.5
2015,Sep,65.6,62.0,1895796,1792415,103381,5.5
2015,Oct,65.6,62.0,1895443,1792613,102830,5.4
2015,Nov,65.6,62.0,1896095,1793823,102272,5.4
2015,Dec,65.6,62.1,1897121,1795728,101393,5.3
2016,Jan,65.6,62.2,1898182,1798050,100132,5.3
2016,Feb,65.7,62.3,1899395,1800732,98663,5.2
2016,Mar,65.7,62.4,1900911,1803806,97105,5.1
2016,Apr,65.8,62.5,1902644,1806958,95686,5.0
2016,May,65.8,62.6,1904535,1810024,94511,5.0
2016,Jun,65.9,62.7,1906346,1812956,93390,4.9
2016,Jul,65.9,62.7,1907844,1815783,92061,4.8
2016,Aug,65.9,62.8,1909188,1818532,90656,4.7
2016,Sep,66.0,62.9,1910739,1821155,89584,4.7
2016,Oct,66.0,63.0,1912534,1823732,88802,4.6
2016,Nov,66.1,63.0,1914777,1826588,88189,4.6
2016,Dec,66.2,63.1,1917802,1829996,87806,4.6
2017,Jan,66.3,63.3,1921297,1833677,87620,4.6
2017,Feb,66.4,63.4,1924477,1837092,87385,4.5
2017,Mar,66.4,63.4,1926439,1839434,87005,4.5
2017,Apr,66.4,63.5,1926784,1840416,86368,4.5
2017,May,66.4,63.4,1925556,1840071,85485,4.4
2017,Jun,66.3,63.4,1923005,1838360,84645,4.4
2017,Jul,66.2,63.3,1919727,1835685,84042,4.4
2017,Aug,66.0,63.1,1915998,1832452,83546,4.4
2017,Sep,65.9,63.0,1912320,1829212,83108,4.3
2017,Oct,65.7,62.9,1909315,1826621,82694,4.3
2017,Nov,65.6,62.8,1907135,1824891,82244,4.3
2017,Dec,65.6,62.8,1906047,1824544,81503,4.3
2018,Jan,65.6,62.8,1906315,1825828,80487,4.2
2018,Feb,65.6,62.9,1908198,1828894,79304,4.2
2018,Mar,65.7,63.0,1911441,1833417,78024,4.1
2018,Apr,65.8,63.2,1915210,1838503,76707,4.0
2018,May,65.9,63.3,1918502,1842992,75510,3.9
2018,Jun,66.0,63.4,1921010,1846578,74432,3.9
2018,Jul,66.0,63.5,1922888,1849448,73440,3.8
2018,Aug,66.1,63.6,1924548,1851828,72720,3.8
2018,Sep,66.1,63.6,1926116,1853800,72316,3.8
2018,Oct,66.2,63.7,1927456,1855347,72109,3.7
2018,Nov,66.2,63.7,1928469,1856599,71870,3.7
2018,Dec,66.2,63.8,1928999,1857610,71389,3.7
2019,Jan,66.2,63.8,1928873,1858255,70618,3.7
2019,Feb,66.2,63.8,1928104,1858624,69480,3.6
2019,Mar,66.2,63.8,1927212,1858974,68238,3.5
2019,Apr,66.2,63.9,1927024,1859811,67213,3.5
2019,May,66.2,63.9,1928009,1861315,66694,3.5
2019,Jun,66.3,64.0,1930248,1863363,66885,3.5
2019,Jul,66.4,64.0,1933187,1865426,67761,3.5
2019,Aug,66.4,64.1,1936278,1867329,68949,3.6
2019,Sep,66.5,64.1,1939235,1869420,69815,3.6
2019,Oct,66.6,64.2,1941593,1871049,70544,3.6
2019,Nov,66.6,64.2,1942988,1871640,71348,3.7
2019,Dec,66.6,64.1,1942216,1869936,72280,3.7
2020,Jan,66.5,64.0,1938821,1865551,73270,3.8
2020,Feb,66.3,63.7,1933315,1858917,74398,3.8
2020,Mar,66.1,63.5,1927122,1851737,75385,3.9
2020,Apr,62.8,57.6,1830788,1678890,151898,8.3
2020,May,65.5,57.7,1905059,1679272,225787,11.9
2020,Jun,65.3,57.8,1896424,1678421,218003,11.5
2020,Jul,65.8,58.1,1905098,1682788,222310,11.7
2020,Aug,64.3,58.1,1863999,1685344,178655,9.6
2020,Sep,63.8,58.2,1852469,1688967,163502,8.8
2020,Oct,63.1,58.1,1833002,1688499,144503,7.9
2020,Nov,62.7,58.0,1824599,1686974,137625,7.5
2020,Dec,62.5,57.9,1819771,1684200,135571,7.4
2021,Jan,62.2,57.7,1811732,1680900,130832,7.2
2021,Feb,62.1,57.6,1808970,1678732,130238,7.2
2021,Mar,62.0,57.5,1807630,1677999,129631,7.2
2021,Apr,61.9,57.5,1808696,1678315,130381,7.2
2021,May,61.8,57.5,1806587,1679635,126952,7.0
2021,Jun,62.5,58.2,1828948,1701828,127120,7.0
2021,Jul,63.0,58.8,1845400,1723289,122111,6.6
2021,Aug,63.6,59.6,1863170,1745513,117657,6.3
2021,Sep,64.1,60.3,1878885,1767304,111581,5.9
2021,Oct,64.7,61.0,1897627,1790468,107159,5.6
2021,Nov,65.3,61.8,1914995,1813518,101477,5.3
2021,Dec,65.9,62.6,1934168,1836545,97623,5.0
2022,Jan,66.5,63.3,1952885,1859075,93810,4.8
2022,Feb,66.4,63.4,1948901,1860001,88900,4.6
2022,Mar,66.2,63.3,1944380,1859570,84810,4.4
2022,Apr,66.1,63.2,1940444,1857649,82795,4.3
2022,May,65.8,63.1,1934907,1854280,80627,4.2
2022,Jun,65.6,62.9,1927719,1849698,78021,4.0
2022,Jul,65.3,62.7,1919621,1844578,75043,3.9
2022,Aug,64.9,62.5,1911646,1840185,71461,3.7
2022,Sep,64.8,62.4,1908944,1837430,71514,3.7
2022,Oct,64.7,62.3,1906994,1836281,70713,3.7
2022,Nov,64.6,62.2,1905833,1836623,69210,3.6
2022,Dec,64.5,62.2,1905353,1838209,67144,3.5
2023,Jan,64.5,62.3,1905194,1840265,64929,3.4
2023,Feb,64.4,62.3,1905520,1842675,62845,3.3
2023,Mar,64.4,62.3,1906318,1845311,61007,3.2
2023,Apr,64.4,62.4,1907490,1847997,59493,3.1
2023,May,64.4,62.4,1908969,1850460,58509,3.1
2023,Jun,64.4,62.5,1911099,1852951,58148,3.0
2023,Jul,64.5,62.5,1913752,1855182,58570,3.1
2023,Aug,64.5,62.5,1916292,1856566,59726,3.1
2023,Sep,64.5,62.4,1918525,1857257,61268,3.2
2023,Oct,64.5,62.4,1920473,1857752,62721,3.3
2023,Nov,64.5,62.4,1922395,1858665,63730,3.3
2023,Dec,64.5,62.4,1924466,1860397,64069,3.3
2024,Jan,64.5,62.4,1926875,1863322,63553,3.3
2024,Feb,64.6,62.5,1929722,1867239,62483,3.2
2024,Mar,64.6,62.6,1932965,1871520,61445,3.2
2024,Apr,64.7,62.7,1936386,1875625,60761,3.1
2024,May,64.8,62.7,1939854,1879382,60472,3.1
2024,Jun,64.8,62.8,1942950,1882403,60547,3.1
2024,Jul,64.8,62.8,1946065,1885123,60942,3.1
2024,Aug,64.9,62.9,1949462,1887971,61491,3.2
2024,Sep,65.0,62.9,1952800,1890767,62033,3.2
2024,Oct,65.0,63.0,1955440,1893014,62426,3.2
2024,Nov,65.0,62.9,1955913,1893398,62515,3.2
2024,Dec,65.0,62.9,1955642,1893169,62473,3.2


Series Id:             LASST100000000000003,LASST100000000000004,LASST100000000000005,LASST100000000000006,LASST100000000000007,LASST100000000000008

Seasonally Adjusted
Area:                  Delaware
Area Type:             Statewide
State/Region/Division: Delaware


Year,Period,labor force participation rate,employment-population ratio,labor force,employment,unemployment,unemployment rate
2015,Jan,61.6,58.6,458015,435087,22928,5.0
2015,Feb,61.7,58.6,458674,435866,22808,5.0
2015,Mar,61.7,58.7,459436,436691,22745,5.0
2015,Apr,61.8,58.7,460259,437613,22646,4.9
2015,May,61.8,58.8,461075,438587,22488,4.9
2015,Jun,61.9,58.9,461824,439535,22289,4.8
2015,Jul,61.9,58.9,462553,440447,22106,4.8
2015,Aug,61.9,59.0,463324,441354,21970,4.7
2015,Sep,62.0,59.1,464181,442333,21848,4.7
2015,Oct,62.1,59.2,465198,443464,21734,4.7
2015,Nov,62.2,59.3,466327,444707,21620,4.6
2015,Dec,62.2,59.4,467363,445909,21454,4.6
2016,Jan,62.3,59.5,468108,446863,21245,4.5
2016,Feb,62.3,59.5,468495,447434,21061,4.5
2016,Mar,62.2,59.5,468579,447655,20924,4.5
2016,Apr,62.2,59.4,468519,447658,20861,4.5
2016,May,62.1,59.3,468464,447570,20894,4.5
2016,Jun,62.1,59.3,468431,447434,20997,4.5
2016,Jul,62.0,59.2,468408,447284,21124,4.5
2016,Aug,61.9,59.1,468437,447178,21259,4.5
2016,Sep,61.9,59.1,468589,447157,21432,4.6
2016,Oct,61.9,59.0,468855,447248,21607,4.6
2016,Nov,61.9,59.0,469288,447562,21726,4.6
2016,Dec,61.9,59.0,469975,448203,21772,4.6
2017,Jan,62.0,59.1,470908,449166,21742,4.6
2017,Feb,62.0,59.2,471950,450321,21629,4.6
2017,Mar,62.1,59.3,472919,451429,21490,4.5
2017,Apr,62.2,59.4,473853,452503,21350,4.5
2017,May,62.3,59.5,474779,453598,21181,4.5
2017,Jun,62.3,59.6,475670,454660,21010,4.4
2017,Jul,62.4,59.6,476462,455590,20872,4.4
2017,Aug,62.4,59.7,477045,456304,20741,4.3
2017,Sep,62.4,59.7,477373,456788,20585,4.3
2017,Oct,62.3,59.6,477521,457132,20389,4.3
2017,Nov,62.3,59.6,477579,457417,20162,4.2
2017,Dec,62.2,59.6,477707,457840,19867,4.2
2018,Jan,62.2,59.7,478139,458620,19519,4.1
2018,Feb,62.3,59.8,478988,459843,19145,4.0
2018,Mar,62.4,59.9,480050,461291,18759,3.9
2018,Apr,62.4,60.0,480845,462474,18371,3.8
2018,May,62.4,60.0,481117,463109,18008,3.7
2018,Jun,62.3,60.0,480929,463280,17649,3.7
2018,Jul,62.2,59.9,480484,463197,17287,3.6
2018,Aug,62.1,59.9,480135,463144,16991,3.5
2018,Sep,62.0,59.8,480129,463315,16814,3.5
2018,Oct,62.0,59.8,480587,463828,16759,3.5
2018,Nov,62.0,59.8,481462,464665,16797,3.5
2018,Dec,62.1,59.9,482538,465655,16883,3.5
2019,Jan,62.1,60.0,483451,466492,16959,3.5
2019,Feb,62.2,60.0,484023,467053,16970,3.5
2019,Mar,62.2,60.0,484360,467401,16959,3.5
2019,Apr,62.1,59.9,484637,467672,16965,3.5
2019,May,62.1,59.9,484901,467872,17029,3.5
2019,Jun,62.1,59.9,485170,467983,17187,3.5
2019,Jul,62.0,59.8,485452,468044,17408,3.6
2019,Aug,62.0,59.7,485641,468043,17598,3.6
2019,Sep,61.9,59.7,485722,468100,17622,3.6
2019,Oct,61.8,59.6,485617,468104,17513,3.6
2019,Nov,61.7,59.5,485206,467867,17339,3.6
2019,Dec,61.5,59.3,484362,467162,17200,3.6
2020,Jan,61.3,59.1,483120,465967,17153,3.6
2020,Feb,61.0,58.8,481636,464396,17240,3.6
2020,Mar,61.7,58.6,487300,462872,24428,5.0
